ElectronicDevices,ElectronicDevices_Duration,Groceries,Groceries_Duration,SportsRelated,Sports_Equipments_Duration,Bounce_Rates,Special_Day,Month,Browser,Region,Type_of_visitor,Weekend,Purchase_made
0,0,0,0,1,0,0,0,Mar,Edge,1,Old_Visitor,false,false
6,187,0,0,22,1220.433333,0.007692308,0,Mar,Edge,3,Old_Visitor,false,false
8,206,3,132,39,1750.333333,0,0,Mar,Edge,1,Old_Visitor,false,false
1,41,0,0,43,1087.25,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,22,762.547619,0,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,9,244.5,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,10,1010,0.022222222,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,2,32,0,0,Mar,Brave,3,Old_Visitor,false,false
7,170,0,0,27,1342.666667,0.003333333,0,Mar,Edge,1,Old_Visitor,false,true
2,9,1,201,33,1593.388889,0.011428571,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,9,639,0,0,Mar,Mozilla,2,Old_Visitor,true,true
0,0,0,0,4,521,0.1,0,Mar,Opera,7,Old_Visitor,false,false
1,87,3,40,17,546,0,0,Mar,DuckDuckGo,1,Old_Visitor,true,false
0,0,0,0,8,377.5,0.0125,0,Mar,Edge,4,Old_Visitor,true,false
0,0,0,0,14,183.6666667,0,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,5,84,0.04,0,Mar,Edge,2,Old_Visitor,false,false
5,217.6666667,0,0,18,494.6666667,0,0,Mar,Edge,1,Old_Visitor,false,true
8,699.1666667,0,0,62,1003.965152,0.009850746,0,Mar,Brave,3,Old_Visitor,false,false
1,9,0,0,32,536.6833333,0,0,Mar,Edge,1,Old_Visitor,false,false
8,227.5326923,3,292.6842105,66,3025.521713,0.015995116,0,Mar,Edge,3,Old_Visitor,false,true
2,78,0,0,24,424,0,0,Mar,Mozilla,3,New_Visitor,false,false
0,0,0,0,5,171.5,0,0,Mar,Mozilla,1,Old_Visitor,false,false
1,4.75,2,78,67,1231.136508,0.002985075,0,Mar,DuckDuckGo,1,Old_Visitor,false,false
6,101.3333333,0,0,10,266.5,0.028571429,0,Mar,Edge,4,Old_Visitor,false,false
0,0,0,0,16,1533,0,0,Mar,Edge,7,Old_Visitor,false,false
1,7,2,562,36,1300.190476,0.010810811,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,2,74,0.1,0,Mar,Edge,1,Old_Visitor,false,false
3,14.5,2,907.8333333,28,804.2833333,0.014141414,0,Mar,Chrome,9,Old_Visitor,false,false
1,9,0,0,19,734.5833333,0.016666667,0,Mar,Mozilla0,1,Old_Visitor,false,false
2,60,0,0,44,3113.516667,0.001481481,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,3,64,0,0,Mar,Edge,1,Old_Visitor,true,false
1,3,0,0,7,114.8333333,0.014285714,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,6,95.5,0,0,Mar,Edge,7,Old_Visitor,true,false
0,0,0,0,7,93.66666667,0.028571429,0,Mar,Mozilla,1,Old_Visitor,false,false
1,54,0,0,3,59,0,0,Mar,Edge,9,Old_Visitor,false,false
0,0,0,0,3,26,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,62,1136.60303,0,0,Mar,Mozilla,1,Old_Visitor,true,false
6,190.2857143,6,609,47,2989.494048,0,0,Mar,Edge,1,New_Visitor,true,true
2,15.66666667,0,0,30,1724.25,0.013793103,0,Mar,Edge,3,Old_Visitor,true,false
8,183,4,571.5,14,333.6,0,0,Mar,Mozilla,1,Old_Visitor,true,true
1,14,0,0,21,334.7857143,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,9,355.1666667,0,0,Mar,Brave,1,Old_Visitor,false,true
5,248.5,0,0,11,456.6666667,0,0,Mar,Edge,4,New_Visitor,false,false
0,0,0,0,15,1298.5,0.026666667,0,Mar,Edge,8,Old_Visitor,false,false
1,25,0,0,28,2258.833333,0.007142857,0,Mar,Edge,3,Old_Visitor,true,false
2,21,0,0,65,2881.133333,0,0,Mar,Edge,4,New_Visitor,false,true
0,0,0,0,10,206.5,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,8,143,0,0,Mar,Edge,1,Old_Visitor,false,false
1,146,0,0,11,267.8333333,0.018181818,0,Mar,Mozilla,4,Old_Visitor,true,false
0,0,1,57,5,454,0,0,Mar,Edge,3,Old_Visitor,false,false
5,274.3333333,0,0,13,717.6,0,0,Mar,Mozilla,3,New_Visitor,false,false
14,1155.666667,0,0,20,1069.16829,0,0,Mar,Chrome,1,Old_Visitor,true,false
0,0,0,0,27,807.8333333,0.022222222,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,15,477,0,0,Mar,Edge,2,Old_Visitor,false,false
6,355.5,0,0,11,134.9,0.013333333,0,Mar,Edge,1,New_Visitor,true,false
3,35,0,0,16,314,0,0,Mar,Chrome,7,Old_Visitor,false,false
0,0,0,0,5,59,0.08,0,Mar,Edge,7,Old_Visitor,false,false
6,99,1,1,23,637,0,0,Mar,Chrome,9,New_Visitor,false,false
0,0,6,270.3333333,11,160.5,0,0,Mar,Brave,1,New_Visitor,false,false
0,0,0,0,8,1577,0,0,Mar,Mozilla,1,Old_Visitor,false,false
2,21,0,0,11,660.1666667,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,7,169,0,0,Mar,Edge,3,Old_Visitor,true,false
0,0,0,0,6,89.33333333,0,0,Mar,Brave,3,Old_Visitor,false,false
4,74,0,0,37,2517.048459,0.005128205,0,Mar,Edge,2,Old_Visitor,true,false
0,0,1,0,1,44,0,0,Mar,Edge,6,Old_Visitor,true,false
0,0,0,0,5,29,0,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,2,86,0,0,Mar,Brave,3,Old_Visitor,true,false
2,66,0,0,18,229.75,0.021052632,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,4,17,0,0,Mar,Edge,1,Old_Visitor,false,false
1,24,0,0,17,498.3333333,0,0,Mar,Edge,6,Old_Visitor,false,true
0,0,0,0,1,0,0.2,0,Mar,Edge,2,Old_Visitor,false,false
5,32,2,3,33,1039.766667,0,0,Mar,Brave,3,Old_Visitor,true,false
3,78,0,0,11,369.1666667,0,0,Mar,Edge,3,Old_Visitor,true,false
0,0,0,0,23,1669,0,0,Mar,Brave,7,Old_Visitor,false,false
0,0,0,0,3,44.5,0,0,Mar,Mozilla,3,Old_Visitor,false,false
0,0,0,0,6,140,0,0,Mar,Edge,1,Old_Visitor,false,false
1,102.5,0,0,5,97,0,0,Mar,Edge,1,New_Visitor,true,false
4,103,0,0,13,250.1666667,0,0,Mar,Edge,1,Old_Visitor,false,false
2,52,0,0,17,221.2,0,0,Mar,Edge,4,New_Visitor,false,false
0,0,0,0,12,127,0.016666667,0,Mar,Edge,9,Old_Visitor,false,false
4,352,0,0,17,229.3333333,0.011111111,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,7,370.8333333,0.028571429,0,Mar,Edge,2,Old_Visitor,false,false
5,120,1,0,27,1583.596154,0,0,Mar,Edge,4,Old_Visitor,false,false
9,162.05,0,0,27,399.6939394,0,0,Mar,Mozilla,7,New_Visitor,false,false
1,26,1,55,12,457,0.014285714,0,Mar,Edge,9,Old_Visitor,true,false
0,0,0,0,3,24,0.066666667,0,Mar,Edge,3,Old_Visitor,true,false
0,0,0,0,5,180.3333333,0.02,0,Mar,Mozilla,1,Old_Visitor,true,false
0,0,0,0,15,581.4166667,0,0,Mar,Chrome,1,Old_Visitor,false,false
0,0,0,0,13,574.6666667,0,0,Mar,Edge,8,Old_Visitor,false,false
0,0,0,0,5,56,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,16,1011,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,15,139.8333333,0.026666667,0,Mar,Edge,6,Old_Visitor,false,false
1,6,0,0,16,608.8333333,0.011764706,0,Mar,Edge,1,Old_Visitor,false,true
0,0,0,0,6,1251,0.033333333,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,14,264.5,0,0,Mar,Edge,1,Old_Visitor,false,false
6,45.83333333,2,284,54,1509.8,0,0,Mar,Edge,7,New_Visitor,false,false
0,0,0,0,22,356.8,0,0,Mar,Edge,2,Old_Visitor,false,false
2,77.5,0,0,19,598.7833333,0,0,Mar,Edge,2,New_Visitor,true,false
0,0,0,0,4,298,0.1,0,Mar,Edge,1,Old_Visitor,false,false
4,136,0,0,31,1141.833333,0,0,Mar,Mozilla,1,Old_Visitor,false,true
0,0,0,0,6,93,0,0,Mar,Edge,8,Old_Visitor,false,false
2,76,0,0,40,1209.802992,0.004878049,0,Mar,Mozilla,2,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,2,Old_Visitor,false,false
0,0,0,0,2,67,0,0,Mar,Mozilla,4,Old_Visitor,false,false
3,275,1,29.5,30,1107.047619,0,0,Mar,Edge,3,Old_Visitor,true,true
7,161,3,775.5,19,4996.666667,0.008,0,Mar,Brave,8,Old_Visitor,false,true
3,206.6666667,0,0,15,936.1666667,0.01875,0,Mar,Brave,3,Old_Visitor,false,false
0,0,0,0,16,666.1,0,0,Mar,Edge,1,New_Visitor,false,false
2,28,0,0,6,170.8333333,0,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,37,1118.647186,0,0,Mar,Mozilla,1,Old_Visitor,true,false
0,0,0,0,2,86,0,0,Mar,Mozilla,1,Old_Visitor,true,false
2,24,0,0,28,1206.614719,0,0,Mar,Edge,1,Old_Visitor,false,true
5,238.375,0,0,24,2174.375,0.008928571,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,2,30.5,0,0,Mar,Edge,4,Old_Visitor,false,false
0,0,0,0,6,330,0.066666667,0,Mar,Edge,8,Old_Visitor,false,false
0,0,0,0,13,437.25,0.069230769,0,Mar,Mozilla,3,Old_Visitor,false,false
1,4,2,11,110,3211.827706,0.003571429,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,59,3036.4,0,0,Mar,Edge,6,Old_Visitor,true,false
0,0,0,0,9,640.6666667,0,0,Mar,Edge,7,Old_Visitor,true,false
0,0,0,0,30,480.25,0.007777778,0,Mar,Edge,7,Old_Visitor,false,false
7,213.3916667,0,0,32,1350.391667,0,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,7,38,0,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,12,976.2,0.016666667,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,8,70.2,0.025,0,Mar,Edge,8,Old_Visitor,false,false
7,156,0,0,60,2126.461941,0.00808768,0,Mar,Edge,4,Old_Visitor,false,false
0,0,0,0,44,1112,0,0,Mar,Mozilla,4,Old_Visitor,true,false
5,84.25,0,0,19,409.75,0,0,Mar,Edge,2,New_Visitor,false,false
0,0,0,0,2,171,0,0,Mar,Edge,2,Old_Visitor,true,false
4,135,0,0,12,401.2857143,0,0,Mar,Edge,1,New_Visitor,false,false
0,0,0,0,10,423.8333333,0,0,Mar,Edge,5,Old_Visitor,false,false
0,0,0,0,2,115,0,0,Mar,Opera,1,Old_Visitor,true,false
3,43,0,0,10,427.1666667,0,0,Mar,Edge,9,Old_Visitor,false,false
0,0,0,0,39,609.5,0,0,Mar,Edge,2,Old_Visitor,true,false
0,0,0,0,12,547.3333333,0,0,Mar,Edge,1,Old_Visitor,false,false
8,377.5128205,3,265,60,2062.890972,0.014009662,0,Mar,Mozilla,4,Old_Visitor,false,true
6,137,0,0,49,1077.007576,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,2,19,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,20,1606.333333,0.01,0,Mar,Edge,2,Old_Visitor,false,false
2,37,0,0,21,775.3333333,0,0,Mar,Mozilla,1,Old_Visitor,true,false
0,0,0,0,13,973.5,0,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,4,32,0,0,Mar,Edge,6,Old_Visitor,false,false
0,0,0,0,24,727.5,0,0,Mar,Edge,3,Old_Visitor,false,false
1,14,1,0,14,710.25,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,48,3644.752381,0,0,Mar,Edge,7,Old_Visitor,false,false
0,0,1,44,41,1089.75,0,0,Mar,Edge,3,New_Visitor,false,false
0,0,0,0,14,494,0,0,Mar,Mozilla,1,Old_Visitor,false,false
6,155,0,0,84,2566.220887,0,0,Mar,Edge,7,Old_Visitor,false,false
3,42.6,2,41.5,18,1049.516667,0.023809524,0,Mar,Edge,2,Old_Visitor,true,true
0,0,0,0,1,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
3,62,2,193,4,139,0,0,Mar,Edge,1,Old_Visitor,false,false
4,55.75,0,0,19,685.95,0,0,Mar,Edge,7,Old_Visitor,true,true
0,0,0,0,8,758.1666667,0.025,0,Mar,Mozilla,1,Old_Visitor,false,false
2,26,0,0,46,1852.75,0,0,Mar,Edge,2,Old_Visitor,false,false
3,79,0,0,36,2517,0,0,Mar,Mozilla0,2,Old_Visitor,true,true
0,0,0,0,19,751.3333333,0,0,Mar,Edge,1,Old_Visitor,true,true
8,429.3333333,1,56,35,1549.857143,0.005263158,0,Mar,Edge,1,Old_Visitor,true,false
6,111,0,0,12,202.25,0.025,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,29,669.9679487,0.013793103,0,Mar,Edge,6,Old_Visitor,false,false
0,0,0,0,7,95,0.014285714,0,Mar,DuckDuckGo,1,Old_Visitor,false,false
1,40,5,279.5,62,1088.830952,0.000980392,0,Mar,Edge,1,Old_Visitor,true,true
3,73,0,0,9,2151,0,0,Mar,Chrome,1,Old_Visitor,false,true
0,0,0,0,12,130.5,0,0,Mar,Edge,1,Old_Visitor,false,false
4,40,2,146,56,2866.90202,0,0,Mar,Edge,2,Old_Visitor,true,false
2,11,0,0,19,608.9428571,0.009090909,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,7,360.75,0,0,Mar,Mozilla,1,New_Visitor,true,false
0,0,0,0,2,7,0,0,Mar,Chrome,6,Old_Visitor,false,false
6,55,1,7,132,4056.175369,0.005882353,0,Mar,Edge,8,Old_Visitor,false,false
0,0,0,0,4,46,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,2,Old_Visitor,false,false
8,167,3,869,34,771.5916667,0.009090909,0,Mar,Brave,1,Old_Visitor,false,false
0,0,0,0,5,112,0,0,Mar,Edge,1,Old_Visitor,true,false
6,139,0,0,29,491.1,0,0,Mar,Edge,1,New_Visitor,true,false
0,0,0,0,2,14,0,0,Mar,Edge,6,Old_Visitor,false,false
2,22,1,49,22,602.1666667,0,0,Mar,Edge,1,New_Visitor,true,false
2,134,0,0,7,77.33333333,0,0,Mar,Mozilla,2,Old_Visitor,false,false
3,39,0,0,2,4,0,0,Mar,Chrome,1,Old_Visitor,false,false
0,0,2,90,9,103.6666667,0.018181818,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Mozilla,8,Old_Visitor,false,false
2,110,0,0,4,125,0,0,Mar,Edge,2,Old_Visitor,false,false
0,0,0,0,24,387.8846154,0.025,0,Mar,Edge,3,Old_Visitor,false,false
2,43,0,0,3,23,0,0,Mar,Brave,9,Old_Visitor,false,false
0,0,0,0,3,249,0,0,Mar,Brave,9,Old_Visitor,false,false
4,485.3333333,2,18,19,345.3833333,0,0,Mar,Edge,3,New_Visitor,true,false
1,100,2,111,13,1001,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,8,70.66666667,0.025,0,Mar,Edge,9,Old_Visitor,false,false
4,70.5,0,0,20,1298,0,0,Mar,Edge,3,New_Visitor,false,false
0,0,0,0,4,75.5,0,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,2,57,0,0,Mar,Edge,1,Old_Visitor,true,false
2,10,2,451.5,27,1686.966667,0.006451613,0,Mar,DuckDuckGo,7,Old_Visitor,false,false
3,160.5,0,0,10,370.5,0,0,Mar,Mozilla,7,Old_Visitor,false,false
0,0,0,0,4,738,0.1,0,Mar,Chrome,4,Old_Visitor,true,false
0,0,0,0,13,89,0.046153846,0,Mar,Edge,2,Old_Visitor,false,false
0,0,0,0,5,164.3333333,0.06,0,Mar,Edge,2,Old_Visitor,false,false
0,0,1,0,24,2244.666667,0.008,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,2,5,0,0,Mar,Edge,9,Old_Visitor,false,false
5,1283,3,148.5,50,3246.977381,0,0,Mar,Edge,3,New_Visitor,false,false
7,63.5,5,100.25,62,1573.233333,0,0,Mar,Edge,6,Old_Visitor,true,false
2,24.6,0,0,26,779.5051587,0.011111111,0,Mar,Mozilla,3,Old_Visitor,true,true
3,22.83333333,0,0,115,2625.009524,0,0,Mar,Chrome,6,Old_Visitor,false,false
12,187.2777778,3,88.58333333,43,3266.127778,0.004242424,0,Mar,Mozilla,1,Old_Visitor,false,false
2,98.25,0,0,10,303.25,0,0,Mar,Edge,2,New_Visitor,true,false
0,0,0,0,17,806.6666667,0,0,Mar,Edge,2,Old_Visitor,false,false
3,23,0,0,30,465.4166667,0,0,Mar,Mozilla,4,Old_Visitor,false,false
0,0,0,0,7,1018,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,7,261.5,0,0,Mar,Edge,4,Old_Visitor,false,false
0,0,0,0,4,910,0,0,Mar,Chrome,1,Old_Visitor,false,false
2,89,3,119,41,4270.141667,0.004444444,0,Mar,Edge,4,Old_Visitor,false,false
1,45,0,0,10,413,0,0,Mar,Brave,1,Old_Visitor,true,false
3,31.6,0,0,17,372.8,0.013333333,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,18,550.5,0,0,Mar,Mozilla,1,Old_Visitor,true,false
3,648,4,168.8333333,31,1300.728987,0.000555556,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,4,44,0.05,0,Mar,Edge,9,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
3,18.75,0,0,7,68.75,0,0,Mar,Edge,5,New_Visitor,false,false
0,0,0,0,37,684.7272727,0.005405405,0,Mar,Brave,3,Old_Visitor,false,false
2,28,2,175.5,27,1253.333333,0.006666667,0,Mar,Edge,1,Old_Visitor,false,true
0,0,0,0,4,331,0.05,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,30,1791.7,0.013333333,0,Mar,Brave,1,Old_Visitor,false,false
4,197,1,25,46,1596.672282,0,0,Mar,Edge,2,New_Visitor,true,false
7,211.5,0,0,54,9128.283883,0.011461988,0,Mar,Edge,6,Old_Visitor,false,false
0,0,0,0,7,128,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,13,313,0,0,Mar,Mozilla,1,Old_Visitor,false,false
5,494.1666667,0,0,8,204,0,0,Mar,Brave,4,Old_Visitor,false,false
0,0,0,0,2,49,0,0,Mar,Edge,1,Old_Visitor,true,false
10,511.5,4,164,73,2490.138095,0,0,Mar,Edge,7,Old_Visitor,false,false
3,58.06666667,0,0,5,86,0,0,Mar,Edge,2,New_Visitor,false,false
0,0,0,0,9,140,0.022222222,0,Mar,Edge,6,Old_Visitor,false,false
2,125.5,0,0,6,162.75,0,0,Mar,Mozilla,1,Old_Visitor,false,false
8,387.6,3,32,328,9694.260714,0.001780415,0,Mar,Edge,3,Old_Visitor,false,false
5,143.8333333,1,55,19,1762.5,0,0,Mar,Edge,1,Old_Visitor,false,true
1,6,0,0,61,2183.5,0,0,Mar,Edge,7,Old_Visitor,true,false
1,11.5,0,0,10,234.475,0,0,Mar,Mozilla,1,Old_Visitor,true,false
0,0,0,0,10,139.7083333,0,0,Mar,Edge,1,Old_Visitor,false,false
5,141,0,0,33,1371.633333,0,0,Mar,Brave,3,New_Visitor,true,true
2,135,1,2,11,711.5666667,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,7,232.6666667,0,0,Mar,Edge,6,Old_Visitor,false,false
0,0,0,0,3,51.5,0,0,Mar,Edge,1,Old_Visitor,true,false
4,48,0,0,2,11,0,0,Mar,DuckDuckGo,6,New_Visitor,false,false
8,57.0625,3,172,23,176.8193627,0.019444444,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Mozilla,1,Old_Visitor,true,false
2,6,1,35,12,240,0.014285714,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,9,415.8333333,0,0,Mar,Edge,9,New_Visitor,false,false
2,7,0,0,3,66,0,0,Mar,Edge,1,Old_Visitor,false,false
4,63,0,0,5,95.5,0,0,Mar,Edge,1,New_Visitor,true,false
0,0,0,0,11,200.85,0.036363636,0,Mar,Mozilla,2,Old_Visitor,false,false
1,40,0,0,15,839.5,0.01875,0,Mar,Edge,4,Old_Visitor,false,false
5,28,0,0,6,80,0,0,Mar,Brave,3,Old_Visitor,false,false
1,12.83333333,3,77,31,2372.333333,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,1,65.5,49,574.8333333,0,0,Mar,Edge,2,Old_Visitor,false,false
4,179.6071429,2,5.5,34,1045.102381,0,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,7,971,0.028571429,0,Mar,Edge,2,Old_Visitor,false,false
6,135.65,0,0,40,1589.27381,0,0,Mar,Mozilla,3,Old_Visitor,true,false
0,0,0,0,10,1656.666667,0.06,0,Mar,Edge,1,Old_Visitor,false,false
4,62.5,1,64,56,1246.919048,0.003333333,0,Mar,Edge,1,Old_Visitor,false,false
1,30,0,0,16,597.6,0,0,Mar,Mozilla,3,Old_Visitor,false,false
0,0,0,0,31,3888.166667,0.02,0,Mar,Brave,3,Old_Visitor,false,false
2,21,0,0,34,2600.258333,0.011111111,0,Mar,Mozilla,1,Old_Visitor,false,false
0,0,0,0,9,223,0,0,Mar,Edge,5,Old_Visitor,false,false
4,56,0,0,10,709,0,0,Mar,Edge,1,New_Visitor,false,false
0,0,0,0,5,82,0.1,0,Mar,Mozilla,3,Old_Visitor,false,false
0,0,0,0,23,760.25,0,0,Mar,Edge,7,New_Visitor,false,false
3,40,0,0,9,1362,0,0,Mar,Edge,7,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,5,Old_Visitor,true,false
3,36,1,62,19,924.3333333,0,0,Mar,Edge,1,New_Visitor,false,false
4,45.33333333,0,0,53,1440.298918,0.012727273,0,Mar,Edge,7,Old_Visitor,true,true
3,39.6,0,0,53,856.7522398,0,0,Mar,Edge,1,Old_Visitor,true,false
0,0,0,0,2,8,0,0,Mar,Brave,2,Old_Visitor,false,false
2,35,0,0,2,6,0,0,Mar,Edge,9,New_Visitor,false,false
6,228,5,89.33333333,18,513.4666667,0,0,Mar,Mozilla,3,New_Visitor,false,false
0,0,0,0,2,0,0.2,0,Mar,Edge,6,Old_Visitor,false,false
0,0,0,0,15,748.5666667,0.016,0,Mar,Edge,1,Old_Visitor,false,false
1,34,2,9,3,149,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,2,288,0,0,Mar,Mozilla,1,Old_Visitor,true,false
9,309,0,0,25,383.0833333,0.018181818,0,Mar,Edge,3,Old_Visitor,false,false
13,456.9880952,3,72.83333333,39,976.7103175,0.004166667,0,Mar,Mozilla,1,Old_Visitor,true,true
0,0,0,0,32,1916.633333,0.015625,0,Mar,Edge,1,Old_Visitor,false,false
5,78.5,1,26,48,1266.119048,0,0,Mar,Edge,1,New_Visitor,false,false
1,75,4,250.6666667,44,1679.833333,0,0,Mar,Edge,1,New_Visitor,true,true
4,99.5,0,0,16,315.1666667,0,0,Mar,Mozilla,6,Old_Visitor,false,true
1,28,0,0,8,290,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,6,463.5,0,0,Mar,Chrome,1,Old_Visitor,false,false
0,0,0,0,4,1833,0,0,Mar,Chrome,2,Old_Visitor,true,false
0,0,0,0,9,196,0,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,2,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
4,64,0,0,53,1200.892857,0.001818182,0,Mar,Edge,4,Old_Visitor,true,false
2,37,0,0,7,139.3333333,0,0,Mar,Edge,7,New_Visitor,true,false
6,163.6666667,10,403,15,665.5666667,0.007142857,0,Mar,Edge,8,New_Visitor,false,false
5,333,2,166,12,151.9,0.031111111,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,5,1620,0.14,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,24,1268,0.0125,0,Mar,Mozilla,3,Old_Visitor,true,false
1,51,2,117.2857143,15,969.102381,0.005882353,0,Mar,Opera,1,Old_Visitor,false,false
1,44,0,0,25,773.4666667,0,0,Mar,Edge,1,Old_Visitor,true,true
5,825,0,0,33,808.1666667,0,0,Mar,Brave,9,New_Visitor,false,true
3,44,0,0,14,469.8761905,0,0,Mar,Brave,1,Old_Visitor,false,false
4,203.8333333,0,0,30,823.5,0,0,Mar,Edge,1,New_Visitor,false,false
0,0,0,0,8,201,0,0,Mar,Brave,2,Old_Visitor,false,false
8,195.3166667,0,0,54,1063.95,0,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,13,412,0,0,Mar,Edge,4,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,14,1789.39881,0,0,Mar,Mozilla,2,Old_Visitor,false,false
0,0,0,0,18,644.125,0.00625,0,Mar,Edge,3,Old_Visitor,false,false
2,9.5,0,0,18,529.702381,0,0,Mar,Edge,4,Old_Visitor,true,false
0,0,0,0,10,254,0.02,0,Mar,Edge,9,New_Visitor,false,true
0,0,0,0,7,221.7142857,0.028571429,0,Mar,Opera,1,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Chrome,1,Old_Visitor,false,false
0,0,0,0,30,312.3333333,0,0,Mar,DuckDuckGo,1,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,22,325.75,0,0,Mar,Mozilla0,7,Old_Visitor,false,false
9,74.33333333,1,419,63,2717.327381,0.002857143,0,Mar,Edge,3,Old_Visitor,true,false
1,7,1,0,79,3380.691558,0.002666667,0,Mar,Edge,3,Old_Visitor,true,false
1,13,0,0,19,614.9444444,0,0,Mar,Edge,3,Old_Visitor,false,false
1,0,0,0,1,19,0,0,Mar,Mozilla,3,Old_Visitor,false,false
4,55.5,0,0,33,1274.190476,0.005714286,0,Mar,Edge,6,Old_Visitor,true,false
2,80.66666667,0,0,12,1071.611111,0.030769231,0,Mar,Edge,2,Old_Visitor,false,false
0,0,0,0,10,408,0,0,Mar,Edge,1,Old_Visitor,false,true
7,156.7166667,0,0,52,2335.064286,0.007142857,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,2,18,0.1,0,Mar,Chrome,3,Old_Visitor,false,false
3,172,0,0,53,1299.383333,0,0,Mar,DuckDuckGo,7,Old_Visitor,true,false
0,0,0,0,6,83,0.016666667,0,Mar,Edge,8,Old_Visitor,false,false
5,146,0,0,8,489,0,0,Mar,Edge,8,Old_Visitor,false,false
3,13,0,0,16,226.5,0,0,Mar,Chrome,1,Old_Visitor,false,false
0,0,0,0,8,233.6666667,0.025,0,Mar,Edge,3,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Edge,1,Old_Visitor,false,false
0,0,0,0,1,0,0.2,0,Mar,Opera,3,Old_Visitor,false,false
1,11,0,0,5,71,0,0,Mar,Edge,6,Old_Visitor,false,false
3,42,0,0,16,1266.5,0,0,Mar,Edge,6,Old_Visitor,false,false
